,ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
3366,461.0,TOGO,TOGO,0.0,1965.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1749.0,7.466799259185791,-6.0,0.48899999260902405,0.0,0.4180000126361847,6.0354814529418945,7.437795162200928,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-6.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.4180000126361847,7.437795162200928,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,461.0,TOGO,TOGO,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1800.0,7.495542049407959,-6.0,0.49300000071525574,0.0,0.48899999260902405,6.192362308502197,7.466799259185791,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-6.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.48899999260902405,7.466799259185791,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,461.0,TOGO,TOGO,0.0,1967.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1853.0,7.524561405181885,-7.0,0.5299999713897705,0.0,0.49300000071525574,6.200509071350098,7.495542049407959,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-6.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.49300000071525574,7.495542049407959,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,461.0,TOGO,TOGO,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1907.0,7.553286552429199,-7.0,0.5299999713897705,0.0,0.5299999713897705,6.272877216339111,7.524561405181885,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.5299999713897705,7.524561405181885,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,461.0,TOGO,TOGO,0.0,1969.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1963.0,7.582229137420654,-7.0,0.5609999895095825,0.0,0.5299999713897705,6.272877216339111,7.553286552429199,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.5299999713897705,7.553286552429199,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3371,461.0,TOGO,TOGO,0.0,1970.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2020.0,7.6108527183532715,-7.0,0.6179999709129333,0.0,0.5609999895095825,6.329720973968506,7.582229137420654,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.5609999895095825,7.582229137420654,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,461.0,TOGO,TOGO,0.0,1971.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2070.0,7.635303974151611,-7.0,0.5630000233650208,0.0,0.6179999709129333,6.426488399505615,7.6108527183532715,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6179999709129333,7.6108527183532715,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3373,461.0,TOGO,TOGO,0.0,1972.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2121.0,7.659643173217773,-7.0,0.5960000157356262,0.0,0.5630000233650208,6.333279609680176,7.635303974151611,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.5630000233650208,7.635303974151611,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,461.0,TOGO,TOGO,0.0,1973.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2173.0,7.683864116668701,-7.0,0.6010000109672546,0.0,0.5960000157356262,6.390240669250488,7.659643173217773,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.5960000157356262,7.659643173217773,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,461.0,TOGO,TOGO,0.0,1974.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2227.0,7.708410739898682,-7.0,0.6209999918937683,0.0,0.6010000109672546,6.398594856262207,7.683864116668701,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6010000109672546,7.683864116668701,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3376,461.0,TOGO,TOGO,0.0,1975.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2282.0,7.732807636260986,-7.0,0.6179999709129333,0.0,0.6209999918937683,6.431331157684326,7.708410739898682,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6209999918937683,7.708410739898682,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3377,461.0,TOGO,TOGO,0.0,1976.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2341.0,7.758333683013916,-7.0,0.6499999761581421,0.0,0.6179999709129333,6.426488399505615,7.732807636260986,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6179999709129333,7.732807636260986,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3378,461.0,TOGO,TOGO,0.0,1977.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2404.0,7.784889221191406,-7.0,0.6769999861717224,0.0,0.6499999761581421,6.476972579956055,7.758333683013916,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6499999761581421,7.758333683013916,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,461.0,TOGO,TOGO,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2471.0,7.812378406524658,-7.0,0.7039999961853027,0.0,0.6769999861717224,6.51767110824585,7.784889221191406,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6769999861717224,7.784889221191406,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,461.0,TOGO,TOGO,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2541.0,7.840312957763672,-7.0,0.6790000200271606,0.0,0.7039999961853027,6.556778430938721,7.812378406524658,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.7039999961853027,7.812378406524658,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3381,461.0,TOGO,TOGO,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2615.0,7.869019508361816,-7.0,0.7310000061988831,0.0,0.6790000200271606,6.520621299743652,7.840312957763672,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6790000200271606,7.840312957763672,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3382,461.0,TOGO,TOGO,0.0,1981.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2692.0,7.898039817810059,-7.0,0.6830000281333923,0.0,0.7310000061988831,6.5944132804870605,7.869019508361816,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.7310000061988831,7.869019508361816,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3383,461.0,TOGO,TOGO,0.0,1982.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2773.0,7.927685260772705,-7.0,0.6539999842643738,0.0,0.6830000281333923,6.526494979858398,7.898039817810059,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6830000281333923,7.898039817810059,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384,461.0,TOGO,TOGO,0.0,1983.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2858.0,7.957877159118652,-7.0,0.5889999866485596,0.0,0.6539999842643738,6.483107566833496,7.927685260772705,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6539999842643738,7.927685260772705,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3385,461.0,TOGO,TOGO,0.0,1984.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2946.0,7.988203525543213,-7.0,0.6179999709129333,0.0,0.5889999866485596,6.3784260749816895,7.957877159118652,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.5889999866485596,7.957877159118652,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3386,461.0,TOGO,TOGO,0.0,1985.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3038.0,8.018954277038574,-7.0,0.6370000243186951,0.0,0.6179999709129333,6.426488399505615,7.988203525543213,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6179999709129333,7.988203525543213,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,461.0,TOGO,TOGO,0.0,1986.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3144.0,8.053251266479492,-7.0,0.6570000052452087,0.0,0.6370000243186951,6.4567694664001465,8.018954277038574,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6370000243186951,8.018954277038574,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3388,461.0,TOGO,TOGO,0.0,1987.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3257.0,8.08856201171875,-7.0,0.6330000162124634,0.0,0.6570000052452087,6.48768424987793,8.053251266479492,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6570000052452087,8.053251266479492,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,461.0,TOGO,TOGO,0.0,1988.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3377.0,8.124743461608887,-7.0,0.6370000243186951,0.0,0.6330000162124634,6.450470447540283,8.08856201171875,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6330000162124634,8.08856201171875,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,461.0,TOGO,TOGO,0.0,1989.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3504.0,8.161660194396973,-7.0,0.6370000243186951,0.0,0.6370000243186951,6.4567694664001465,8.124743461608887,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6370000243186951,8.124743461608887,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3391,461.0,TOGO,TOGO,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3638.0,8.199189186096191,-7.0,0.640999972820282,0.0,0.6370000243186951,6.4567694664001465,8.161660194396973,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.6370000243186951,8.161660194396973,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3392,461.0,TOGO,TOGO,0.0,1991.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3773.0,8.235625267028809,-5.0,0.6110000014305115,0.0,0.640999972820282,6.463029384613037,8.199189186096191,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-7.0,0.0,0.0,0.0,0.7106902599334717,0.0,0.0,0.640999972820282,8.199189186096191,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3393,461.0,TOGO,TOGO,0.0,1992.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3900.0,8.268732070922852,-3.0,0.5299999713897705,0.0,0.6110000014305115,6.415096759796143,8.235625267028809,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-5.0,1.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.6110000014305115,8.235625267028809,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394,461.0,TOGO,TOGO,0.0,1993.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3870.0,8.26101016998291,-2.0,0.43603888154029846,2.0,0.5299999713897705,6.272877216339111,8.268732070922852,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-3.0,1.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.5299999713897705,8.268732070922852,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
3395,461.0,TOGO,TOGO,0.0,1994.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3990.0,8.291546821594238,-2.0,0.48628926277160645,2.0,0.4359999895095825,6.077731609344482,8.26101016998291,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-2.0,1.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.43603888154029846,8.26101016998291,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3396,461.0,TOGO,TOGO,0.0,1995.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4110.0,8.321178436279297,-2.0,0.5091305375099182,2.0,0.4860000014305115,6.186803817749023,8.291546821594238,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-2.0,1.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.48628926277160645,8.291546821594238,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3397,461.0,TOGO,TOGO,0.0,1996.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4230.0,8.349957466125488,-2.0,0.5424013733863831,2.0,0.5090000033378601,6.2327046394348145,8.321178436279297,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-2.0,0.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.5091305375099182,8.321178436279297,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3398,461.0,TOGO,TOGO,0.0,1997.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4344.75,8.376723289489746,-2.0,0.5502945184707642,2.0,0.5419999957084656,6.296006202697754,8.349957466125488,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-2.0,0.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.5424013733863831,8.349957466125488,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3399,461.0,TOGO,TOGO,0.0,1998.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4456.22021484375,8.402055740356445,-2.0,0.5243504047393799,2.0,0.550000011920929,6.310453414916992,8.376723289489746,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-2.0,0.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.5502945184707642,8.376723289489746,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
3400,461.0,TOGO,TOGO,0.0,1999.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,-2.0,0.5225591063499451,2.0,0.5239999890327454,6.262160301208496,8.402055740356445,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,986.0,0.0,0.0,0.7106902599334717,0.8832570314407349,0.2199999988079071,0.20000000298023224,19.0,0.4599999785423279,70.0,20.0,10.0,0.0,-2.0,0.0,1.0,0.0,0.7106902599334717,0.0,0.0,0.5243504047393799,8.402055740356445,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0
3401,471.0,CAMEROON,CAMEROON,1.0,1960.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5332.0,8.58148193359375,-6.0,0.640999972820282,0.0,0.640999972820282,6.463029384613037,8.58148193359375,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.700000762939453,2.928523540496826,4095.0,0.0,0.0,0.8918985724449158,0.8866750001907349,0.18000000715255737,0.15000000596046448,21.0,0.6399999856948853,40.0,40.0,16.0,1.0,-6.0,0.0,0.0,0.0,0.8918985724449158,0.0,0.0,0.640999972820282,8.58148193359375,2.928523540496826,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,471.0,CAMEROON,CAMEROON,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5427.0,8.599142074584961,-6.0,0.6600000262260437,0.0,0.640999972820282,6.463029384613037,8.58148193359375,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.700000762939453,2.928523540496826,4095.0,0.0,0.0,0.8918985724449158,0.8866750001907349,0.18000000715255737,0.15000000596046448,21.0,0.6399999856948853,40.0,40.0,16.0,1.0,-6.0,0.0,0.0,0.0,0.8918985724449158,0.0,0.0,0.640999972820282,8.58148193359375,2.928523540496826,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,471.0,CAMEROON,CAMEROON,0.0,1962.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5524.0,8.616857528686523,-6.0,0.6980000138282776,0.0,0.6600000262260437,6.492239952087402,8.599142074584961,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.700000762939453,2.928523540496826,4095.0,0.0,0.0,0.8918985724449158,0.8866750001907349,0.18000000715255737,0.15000000596046448,21.0,0.6399999856948853,40.0,40.0,16.0,0.0,-6.0,0.0,0.0,0.0,0.8918985724449158,0.0,0.0,0.6600000262260437,8.599142074584961,2.928523540496826,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,471.0,CAMEROON,CAMEROON,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5623.0,8.634620666503906,-6.0,0.6769999861717224,0.0,0.6980000138282776,6.548219203948975,8.616857528686523,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.700000762939453,2.928523540496826,4095.0,0.0,0.0,0.8918985724449158,0.8866750001907349,0.18000000715255737,0.15000000596046448,21.0,0.6399999856948853,40.0,40.0,16.0,0.0,-6.0,0.0,0.0,0.0,0.8918985724449158,0.0,0.0,0.6980000138282776,8.616857528686523,2.928523540496826,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,471.0,CAMEROON,CAMEROON,0.0,1964.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5723.0,8.65224838256836,-6.0,0.6570000052452087,0.0,0.6769999861717224,6.51767110824585,8.634620666503906,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.700000762939453,2.928523540496826,4095.0,0.0,0.0,0.8918985724449158,0.8866750001907349,0.18000000715255737,0.15000000596046448,21.0,0.6399999856948853,40.0,40.0,16.0,0.0,-6.0,0.0,0.0,0.0,0.8918985724449158,0.0,0.0,0.6769999861717224,8.634620666503906,2.928523540496826,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,471.0,CAMEROON,CAMEROON,0.0,1965.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5825.0,8.669914245605469,-6.0,0.6729999780654907,0.0,0.6570000052452087,6.48768424987793,8.65224838256836,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.700000762939453,2.928523540496826,4095.0,0.0,0.0,0.8918985724449158,0.8866750001907349,0.18000000715255737,0.15000000596046448,21.0,0.6399999856948853,40.0,40.0,16.0,0.0,-6.0,0.0,0.0,0.0,0.8918985724449158,0.0,0.0,0.6570000052452087,8.65224838256836,2.928523540496826,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
